Job ID,Technology,Experience Level,Category,Experience
266,Snowflake,regular,Data Analysis & BI,Mid
266,Oracle,nice to have,Data Analysis & BI,Mid
266,SSIS,nice to have,Data Analysis & BI,Mid
267,ETL,advanced,Data Engineering,Mid
267,Python,regular,Data Engineering,Mid
267,SQL,regular,Data Engineering,Mid
267,Airflow,regular,Data Engineering,Mid
267,OLAP,regular,Data Engineering,Mid
268,AWS,advanced,Data Architecture,Senior
268,Databricks,advanced,Data Architecture,Senior
268,Python,advanced,Data Architecture,Senior
268,Apache Spark,advanced,Data Architecture,Senior
268,Machine Learning,regular,Data Architecture,Senior
268,Artificial Intelligence,regular,Data Architecture,Senior
268,Azure,nice to have,Data Architecture,Senior
269,SQL Server,advanced,Database Administration,Mid
269,AWS,nice to have,Database Administration,Mid
269,Windows AD,nice to have,Database Administration,Mid
269,Azure,nice to have,Database Administration,Mid
269,DBplus,nice to have,Database Administration,Mid
269,redgate,nice to have,Database Administration,Mid
270,Machine Learning,advanced,Data Science,Senior
270,SQL,advanced,Data Science,Senior
270,Python,advanced,Data Science,Senior
270,Probability and Statistics,advanced,Data Science,Senior
270,C++,nice to have,Data Science,Senior
270,JavaScript,nice to have,Data Science,Senior
270,Scala,nice to have,Data Science,Senior
271,Snowflake,advanced,Data Analysis & BI,Senior
271,Oracle,advanced,Data Analysis & BI,Senior
271,SQL,advanced,Data Analysis & BI,Senior
271,UX/UI,advanced,Data Analysis & BI,Senior
271,IBCS,advanced,Data Analysis & BI,Senior
271,DAX,advanced,Data Analysis & BI,Senior
271,Power BI,advanced,Data Analysis & BI,Senior
272,Databricks,master,Data Engineering,Mid
272,PySpark,regular,Data Engineering,Mid
273,SQL,master,Data Analysis & BI,Mid
273,Power BI,master,Data Analysis & BI,Mid
273,Google Data Studio,advanced,Data Analysis & BI,Mid
273,Python,nice to have,Data Analysis & BI,Mid
274,SQL Server,regular,Database Administration,Mid
274,Powershell,regular,Database Administration,Mid
274,SQL,regular,Database Administration,Mid
275,ETL,advanced,Data Engineering,Senior
275,Bigquery,advanced,Data Engineering,Senior
275,GCP,advanced,Data Engineering,Senior
275,SQL,advanced,Data Engineering,Senior
275,Airflow,regular,Data Engineering,Senior
276,MySQL,master,Data Engineering,Senior
276,Ansible,advanced,Data Engineering,Senior
276,PMM,regular,Data Engineering,Senior
276,Linux server systems,regular,Data Engineering,Senior
276,Prometheus,regular,Data Engineering,Senior
277,Oracle,regular,Database Administration,Mid
277,SQL,regular,Database Administration,Mid
277,Microsoft Excel,regular,Database Administration,Mid
277,VBA,nice to have,Database Administration,Mid
277,Bankowość,nice to have,Database Administration,Mid
277,rachunkowość,nice to have,Database Administration,Mid
277,Power BI,nice to have,Database Administration,Mid
277,leasing,nice to have,Database Administration,Mid
278,DWH,regular,Data Engineering,Senior
278,Oracle,regular,Data Engineering,Senior
278,SAS,regular,Data Engineering,Senior
278,Azure,junior,Data Engineering,Senior
279,AWS,regular,Data Architecture,Mid
279,ETL,regular,Data Architecture,Mid
279,ELT,regular,Data Architecture,Mid
279,Data Warehousing,regular,Data Architecture,Mid
279,Terraform,regular,Data Architecture,Mid
279,CloudFormation,regular,Data Architecture,Mid
279,SQL,regular,Data Architecture,Mid
279,Python,regular,Data Architecture,Mid
279,Snowflake,nice to have,Data Architecture,Mid
280,SQL Server,regular,Unclassified,Mid
280,REST API,regular,Unclassified,Mid
280,T-SQL,junior,Unclassified,Mid
280,Neo4j,junior,Unclassified,Mid
280,VPN,junior,Unclassified,Mid
280,FTP,junior,Unclassified,Mid
280,SFTP,junior,Unclassified,Mid
280,Java,nice to have,Unclassified,Mid
280,Power BI,nice to have,Unclassified,Mid
281,Oracle,advanced,Data Engineering,Senior
281,T-SQL,advanced,Data Engineering,Senior
282,ETL,advanced,Data Architecture,Mid
282,BI/DWH,advanced,Data Architecture,Mid
282,SQL,advanced,Data Architecture,Mid
282,T-SQL,regular,Data Architecture,Mid
282,Teradata,regular,Data Architecture,Mid
282,MySQL,regular,Data Architecture,Mid
282,SQL Server,regular,Data Architecture,Mid
282,Oracle,regular,Data Architecture,Mid
282,AWS,nice to have,Data Architecture,Mid
282,Azure,nice to have,Data Architecture,Mid
282,GCP,nice to have,Data Architecture,Mid
282,Snowflake,nice to have,Data Architecture,Mid
283,Oracle APEX,regular,Unclassified,Mid
283,JavaScript,regular,Unclassified,Mid
283,jQuery,regular,Unclassified,Mid
283,Apache Airflow,regular,Unclassified,Mid
283,Oracle,regular,Unclassified,Mid
284,Azure,advanced,Data Engineering,Mid
284,Databricks,advanced,Data Engineering,Mid
284,SQL,advanced,Data Engineering,Mid
284,Python,advanced,Data Engineering,Mid
284,Airflow,regular,Data Engineering,Mid
284,DBT,nice to have,Data Engineering,Mid
284,Power BI,nice to have,Data Engineering,Mid
284,Dagster,nice to have,Data Engineering,Mid
284,Apache Spark,nice to have,Data Engineering,Mid
285,Bash,regular,Database Administration,Mid
285,Databases,regular,Database Administration,Mid
285,Oracle,regular,Database Administration,Mid
285,Oracle,regular,Database Administration,Mid
285,SQL,regular,Database Administration,Mid
285,Oracle,regular,Database Administration,Mid
285,Linux OS,regular,Database Administration,Mid
285,Virtualization,nice to have,Database Administration,Mid
285,Python,nice to have,Database Administration,Mid
286,data vault 2.0,advanced,Data Architecture,Mid
286,Snowflake,advanced,Data Architecture,Mid
286,DBT,advanced,Data Architecture,Mid
286,AWS,advanced,Data Architecture,Mid
287,PySpark,advanced,Data Engineering,Senior
287,Azure,advanced,Data Engineering,Senior
287,Databricks,advanced,Data Engineering,Senior
287,Python,advanced,Data Engineering,Senior
287,Snowflake,nice to have,Data Engineering,Senior
288,Artificial Intelligence,advanced,Data Science,Senior
288,Python,advanced,Data Science,Senior
288,AWS,advanced,Data Science,Senior
288,Apache Kafka,advanced,Data Science,Senior
288,Terraform,advanced,Data Science,Senior
289,Informatica Powercenter,master,Data Engineering,Senior
289,PostgreSQL,advanced,Data Engineering,Senior
289,GCP,advanced,Data Engineering,Senior
289,Oracle,advanced,Data Engineering,Senior
290,T-SQL,advanced,Data Analysis & BI,Mid
290,Power BI,advanced,Data Analysis & BI,Mid
290,SQL Server,advanced,Data Analysis & BI,Mid
291,Python,advanced,Data Science,Mid
291,Azure,regular,Data Science,Mid
291,SQL,junior,Data Science,Mid
292,AWS,advanced,Data Science,Senior
292,CI/CD,advanced,Data Science,Senior
292,PySpark,regular,Data Science,Senior
292,Hadoop,regular,Data Science,Senior
292,Python,regular,Data Science,Senior
293,SQL,regular,Data Analysis & BI,Mid
293,T-SQL,regular,Data Analysis & BI,Mid
293,PostgreSQL,regular,Data Analysis & BI,Mid
293,ERD,regular,Data Analysis & BI,Mid
293,Git,regular,Data Analysis & BI,Mid
293,Azure,regular,Data Analysis & BI,Mid
293,Power BI,regular,Data Analysis & BI,Mid
293,Oracle,nice to have,Data Analysis & BI,Mid
293,Python,nice to have,Data Analysis & BI,Mid
294,Machine Learning,advanced,Data Science,Mid
294,Python,advanced,Data Science,Mid
294,Azure,regular,Data Science,Mid
295,SAP,nice to have,Unclassified,Senior
295,SAP CDC,nice to have,Unclassified,Senior
296,Python,regular,Data Engineering,Manager / C-level
296,Dagster,regular,Data Engineering,Manager / C-level
296,Airflow,regular,Data Engineering,Manager / C-level
296,SQL,regular,Data Engineering,Manager / C-level
296,Lake,regular,Data Engineering,Manager / C-level
296,LakeHouse,regular,Data Engineering,Manager / C-level
296,PySpark,nice to have,Data Engineering,Manager / C-level
296,Databricks,nice to have,Data Engineering,Manager / C-level
297,Cybersecurity,regular,Unclassified,Mid
297,Data protection,regular,Unclassified,Mid
298,Snowflake,advanced,Data Engineering,Senior
298,DBT,advanced,Data Engineering,Senior
298,Data Engineering,advanced,Data Engineering,Senior
299,Data Warehousing,advanced,Data Analysis & BI,Senior
300,Machine Learning,advanced,Data Science,Senior
300,Artificial Intelligence,advanced,Data Science,Senior
300,Langchain,advanced,Data Science,Senior
300,Python,advanced,Data Science,Senior
300,NumPy,regular,Data Science,Senior
300,Pandas,regular,Data Science,Senior
300,AI architectures,regular,Data Science,Senior
300,SQL,regular,Data Science,Senior
301,Python,regular,Data Engineering,Mid
301,Azure,regular,Data Engineering,Mid
301,Databricks,regular,Data Engineering,Mid
301,SQL,junior,Data Engineering,Mid
301,Java,nice to have,Data Engineering,Mid
301,C#,nice to have,Data Engineering,Mid
301,Terraform,nice to have,Data Engineering,Mid
301,Ansible,nice to have,Data Engineering,Mid
301,Kafka,nice to have,Data Engineering,Mid
301,Spark,nice to have,Data Engineering,Mid
302,Databases,regular,Unclassified,Senior
302,Artificial Intelligence,regular,Unclassified,Senior
302,Make,regular,Unclassified,Senior
302,Clickup,regular,Unclassified,Senior
302,Buble,regular,Unclassified,Senior
302,Automatyzacja procesów biznesowych,regular,Unclassified,Senior
303,Airflow,advanced,Data Engineering,Senior
303,GCP,advanced,Data Engineering,Senior
303,SQL,regular,Data Engineering,Senior
303,NoSQL,regular,Data Engineering,Senior
304,Graph databases,advanced,Data Analysis & BI,Senior
304,MongoDB,advanced,Data Analysis & BI,Senior
304,JSON,advanced,Data Analysis & BI,Senior
304,Amazon Neptune,regular,Data Analysis & BI,Senior
304,Cypher,nice to have,Data Analysis & BI,Senior
304,Gremlin,nice to have,Data Analysis & BI,Senior
304,Apache Spark,nice to have,Data Analysis & BI,Senior
304,ETL,nice to have,Data Analysis & BI,Senior
305,SQL Server,advanced,Data Engineering,Senior
305,T-SQL,advanced,Data Engineering,Senior
305,Azure,advanced,Data Engineering,Senior
305,Azure,advanced,Data Engineering,Senior
305,SQL,advanced,Data Engineering,Senior
305,Microsoft Fabric,advanced,Data Engineering,Senior
305,PySpark,regular,Data Engineering,Senior
305,Databricks,regular,Data Engineering,Senior
305,Python,regular,Data Engineering,Senior
305,ADF,regular,Data Engineering,Senior
306,Power BI,regular,Database Administration,Mid
306,Microsoft Analysis Services,regular,Database Administration,Mid
306,Oracle,regular,Database Administration,Mid
306,SQL Server,regular,Database Administration,Mid
306,SQL,regular,Database Administration,Mid
306,Oracle,regular,Database Administration,Mid
306,T-SQL,regular,Database Administration,Mid
306,SQL Server,regular,Database Administration,Mid
306,ETL,regular,Database Administration,Mid
306,ELT,regular,Database Administration,Mid
307,Databases,advanced,Data Engineering,Senior
307,Oracle,advanced,Data Engineering,Senior
307,SQL,advanced,Data Engineering,Senior
307,MongoDB,advanced,Data Engineering,Senior
308,Snowflake,advanced,Data Analysis & BI,Senior
308,SQL,advanced,Data Analysis & BI,Senior
308,ETL,advanced,Data Analysis & BI,Senior
308,AWS,regular,Data Analysis & BI,Senior
309,PySpark,advanced,Data Engineering,Mid
309,Databricks,advanced,Data Engineering,Mid
309,Azure,advanced,Data Engineering,Mid
310,PySpark,master,Data Engineering,Mid
310,Blockchain,master,Data Engineering,Mid
310,Azure Databricks,master,Data Engineering,Mid
310,Delta Lake,master,Data Engineering,Mid
310,Apache Spark,master,Data Engineering,Mid
311,SQL,advanced,Data Engineering,Senior
311,Spark,advanced,Data Engineering,Senior
311,Python,regular,Data Engineering,Senior
311,AWS,regular,Data Engineering,Senior
312,Power BI,regular,Data Analysis & BI,Senior
312,GCP,regular,Data Analysis & BI,Senior
312,ETL,regular,Data Analysis & BI,Senior
312,ELT,regular,Data Analysis & BI,Senior
312,SQL,regular,Data Analysis & BI,Senior
313,Azure Databricks,advanced,Data Architecture,Senior
313,Azure,advanced,Data Architecture,Senior
314,Darts,master,Data Science,Senior
314,PyTorch,master,Data Science,Senior
314,PySpark,master,Data Science,Senior
314,TensorFlow,master,Data Science,Senior
314,Prophet,advanced,Data Science,Senior
314,Linear Regression,advanced,Data Science,Senior
314,MLOps,advanced,Data Science,Senior
314,XGBoost,regular,Data Science,Senior
314,LSTM,regular,Data Science,Senior
314,Arima,regular,Data Science,Senior
315,Python,master,Data Engineering,Senior
315,Snowflake,master,Data Engineering,Senior
316,Python,advanced,Data Architecture,Senior
316,Apache Spark,advanced,Data Architecture,Senior
316,Airflow,regular,Data Architecture,Senior
316,Iceberg,regular,Data Architecture,Senior
316,Docker,regular,Data Architecture,Senior
316,Kubernetes,regular,Data Architecture,Senior
316,SQL,regular,Data Architecture,Senior
316,AWS,nice to have,Data Architecture,Senior
316,Java,nice to have,Data Architecture,Senior
317,Microsoft Fabric,regular,Data Engineering,Mid
317,Data Factory,regular,Data Engineering,Mid
317,REST API,regular,Data Engineering,Mid
317,ETL,regular,Data Engineering,Mid
317,ELT,regular,Data Engineering,Mid
317,SaaS,regular,Data Engineering,Mid
317,Python,regular,Data Engineering,Mid
317,Azure,regular,Data Engineering,Mid
317,IaC,regular,Data Engineering,Mid
317,CI/CD,regular,Data Engineering,Mid
318,Oracle,advanced,Data Engineering,Senior
318,Oracle,advanced,Data Engineering,Senior
318,Azure,regular,Data Engineering,Senior
319,Power BI,master,Data Analysis & BI,Senior
319,DAX,advanced,Data Analysis & BI,Senior
319,SQL,advanced,Data Analysis & BI,Senior
319,Microsoft Dynamics CRM,nice to have,Data Analysis & BI,Senior
319,Business Central,nice to have,Data Analysis & BI,Senior
319,Google Analytics,nice to have,Data Analysis & BI,Senior
320,Python,advanced,Data Science,Mid
320,AWS,regular,Data Science,Mid
320,Azure,regular,Data Science,Mid
320,Docker,regular,Data Science,Mid
320,GCP,regular,Data Science,Mid
320,SQL,regular,Data Science,Mid
320,CI/CD,regular,Data Science,Mid
321,Oracle CPQ,regular,Unclassified,Mid
321,Revalize CPQ,regular,Unclassified,Mid
321,Tacton CPQ,regular,Unclassified,Mid
321,Infor CPQ,regular,Unclassified,Mid
321,CPQ,regular,Unclassified,Mid
322,Artificial Intelligence,advanced,Data Science,Senior
322,Python,advanced,Data Science,Senior
322,Azure Logic Apps,advanced,Data Science,Senior
322,Power Automate,advanced,Data Science,Senior
322,Power Platform,advanced,Data Science,Senior
322,Microsoft Dynamics 365,advanced,Data Science,Senior
322,Microsoft Copilot,advanced,Data Science,Senior
322,Azure,nice to have,Data Science,Senior
323,Oracle,regular,Unclassified,Mid
323,Informatica Power Center,regular,Unclassified,Mid
324,SQL,advanced,Data Engineering,Senior
324,Data Warehousing,advanced,Data Engineering,Senior
324,Python,nice to have,Data Engineering,Senior
324,Bash,nice to have,Data Engineering,Senior
324,Java,nice to have,Data Engineering,Senior
324,CI/CD,nice to have,Data Engineering,Senior
325,Azure DevOps,master,Data Engineering,Senior
325,SQL,master,Data Engineering,Senior
325,Azure,advanced,Data Engineering,Senior
325,Snowflake,advanced,Data Engineering,Senior
325,Python,advanced,Data Engineering,Senior
326,Power BI,regular,Data Analysis & BI,Mid
326,SQL,regular,Data Analysis & BI,Mid
326,Python,regular,Data Analysis & BI,Mid
326,ETL,regular,Data Analysis & BI,Mid
326,DAX,regular,Data Analysis & BI,Mid
327,Azure Databricks,advanced,Data Architecture,Senior
327,Terraform,advanced,Data Architecture,Senior
327,Azure,advanced,Data Architecture,Senior
328,Python,master,Data Science,Senior
328,NumPy,advanced,Data Science,Senior
328,Pandas,advanced,Data Science,Senior
328,AWS,regular,Data Science,Senior
329,T-SQL,regular,Unclassified,Mid
329,ActiveX Data Objects,regular,Unclassified,Mid
329,Delphi,regular,Unclassified,Mid
329,SQL Server,regular,Unclassified,Mid
330,Azure,master,Data Engineering,Senior
330,Databricks,master,Data Engineering,Senior
330,SQL,master,Data Engineering,Senior
330,Python,master,Data Engineering,Senior
330,Scala,regular,Data Engineering,Senior
331,Python,regular,Data Science,Senior
331,R,regular,Data Science,Senior
331,SQL,regular,Data Science,Senior
331,Databricks,regular,Data Science,Senior
331,Snowflake,regular,Data Science,Senior
331,Machine Learning,regular,Data Science,Senior
332,Python,advanced,Data Science,Senior
332,Apache Spark,advanced,Data Science,Senior
332,Databricks,advanced,Data Science,Senior
332,Azure,regular,Data Science,Senior
332,CI/CD,regular,Data Science,Senior
332,Data Factory,regular,Data Science,Senior
332,ETL,regular,Data Science,Senior
332,Artificial Intelligence,nice to have,Data Science,Senior
333,JSON,regular,Unclassified,Mid
333,XML,regular,Unclassified,Mid
333,Postman,regular,Unclassified,Mid
333,SQL,regular,Unclassified,Mid
333,GitLab,regular,Unclassified,Mid
333,CI/CD,regular,Unclassified,Mid
333,Jira,regular,Unclassified,Mid
333,Confluence,regular,Unclassified,Mid
333,Kibana,regular,Unclassified,Mid
334,Snowflake,master,Data Analysis & BI,Senior
334,Python,master,Data Analysis & BI,Senior
334,ETL,advanced,Data Analysis & BI,Senior
334,DORA (DevOps Research and Assessment),nice to have,Data Analysis & BI,Senior
335,Machine Learning,master,Unclassified,Manager / C-level
335,Artificial Intelligence,master,Unclassified,Manager / C-level
335,Data Analytics & BI Tools,master,Unclassified,Manager / C-level
335,Marketing Mix Modelling & Forecasting,master,Unclassified,Manager / C-level
336,PM,regular,Unclassified,Mid
336,Helios,regular,Unclassified,Mid
337,Database administration,advanced,Database Administration,Mid
337,SQL Server,advanced,Database Administration,Mid
337,Powershell,advanced,Database Administration,Mid
338,SQL,advanced,Data Science,Senior
338,Python,advanced,Data Science,Senior
339,Linux / Unix,advanced,Data Engineering,Senior
339,Spark,advanced,Data Engineering,Senior
339,Hadoop,advanced,Data Engineering,Senior
340,SQL,regular,Data Architecture,Mid
340,Python,regular,Data Architecture,Mid
340,Databricks,nice to have,Data Architecture,Mid
340,Airflow,nice to have,Data Architecture,Mid
341,SQL,advanced,Data Engineering,Senior
341,Azure Data Factory,advanced,Data Engineering,Senior
341,Databricks,advanced,Data Engineering,Senior
341,ETL,advanced,Data Engineering,Senior
341,Python,regular,Data Engineering,Senior
341,Azure DevOps,regular,Data Engineering,Senior
342,Azure,master,Unclassified,Manager / C-level
342,Databricks,master,Unclassified,Manager / C-level
342,Python,master,Unclassified,Manager / C-level
343,Microsoft Office,regular,Unclassified,Junior
343,Microsoft Excel,regular,Unclassified,Junior
343,Microsoft Project,junior,Unclassified,Junior
343,Power Query,nice to have,Unclassified,Junior
343,Power BI,nice to have,Unclassified,Junior
344,SQL Server,regular,Database Administration,Mid
344,T-SQL,regular,Database Administration,Mid
344,SQL,regular,Database Administration,Mid
344,.Net,regular,Database Administration,Mid
344,Git,regular,Database Administration,Mid
344,SQL Source Control,regular,Database Administration,Mid
344,SQL Prompt,regular,Database Administration,Mid
345,DWH,advanced,Data Engineering,Senior
345,Microsoft Azure,advanced,Data Engineering,Senior
345,ETL,advanced,Data Engineering,Senior
345,Synapse,advanced,Data Engineering,Senior
345,Databricks,advanced,Data Engineering,Senior
345,CI/CD,regular,Data Engineering,Senior
345,Artificial Intelligence,regular,Data Engineering,Senior
345,Fabric,junior,Data Engineering,Senior
346,Python,advanced,Data Engineering,Senior
346,Kubernetes,regular,Data Engineering,Senior
346,SQL,regular,Data Engineering,Senior
346,Data Lake/Lakehouse,regular,Data Engineering,Senior
346,Airflow,regular,Data Engineering,Senior
346,PySpark,regular,Data Engineering,Senior
346,Pandas,regular,Data Engineering,Senior
346,ETL,regular,Data Engineering,Senior
346,MLOps,nice to have,Data Engineering,Senior
347,ETL,advanced,Data Science,Mid
347,Azure,regular,Data Science,Mid
347,Azure Databricks,regular,Data Science,Mid
348,DBT,regular,Data Architecture,Mid
348,Data Vault,regular,Data Architecture,Mid
348,Snowflake,regular,Data Architecture,Mid
348,SQL,regular,Data Architecture,Mid
348,Python,regular,Data Architecture,Mid
348,AWS,junior,Data Architecture,Mid
349,Adobe Analytics,regular,Data Analysis & BI,Mid
349,Google Analytics,regular,Data Analysis & BI,Mid
349,GCP,junior,Data Analysis & BI,Mid
349,SQL,junior,Data Analysis & BI,Mid
349,Python,junior,Data Analysis & BI,Mid
350,ETL tools,advanced,Data Engineering,Mid
350,Fabric,regular,Data Engineering,Mid
350,Azure Data Factory,regular,Data Engineering,Mid
350,Docker,regular,Data Engineering,Mid
350,Kubernetes,regular,Data Engineering,Mid
351,Data Warehousing,advanced,Data Engineering,Senior
351,SQL,advanced,Data Engineering,Senior
351,CI/CD,nice to have,Data Engineering,Senior
351,Bash,nice to have,Data Engineering,Senior
351,Java,nice to have,Data Engineering,Senior
351,Python,nice to have,Data Engineering,Senior
352,Excel,regular,Unclassified,Mid
352,DICOM,regular,Unclassified,Mid
352,Mirth,regular,Unclassified,Mid
352,SQL,regular,Unclassified,Mid
353,Databricks,advanced,Data Engineering,Senior
353,Azure,advanced,Data Engineering,Senior
353,SQL,advanced,Data Engineering,Senior
353,Python,advanced,Data Engineering,Senior
353,Azure DevOps,advanced,Data Engineering,Senior
353,Apache Spark,regular,Data Engineering,Senior
354,DB2,advanced,Database Administration,Senior
354,SQL,advanced,Database Administration,Senior
354,Databases,advanced,Database Administration,Senior
355,GCP,advanced,Data Engineering,Mid
355,SQL,advanced,Data Engineering,Mid
355,BigQuery,advanced,Data Engineering,Mid
355,Cloudera,regular,Data Engineering,Mid
355,Hadoop,regular,Data Engineering,Mid
355,Apache Airflow,regular,Data Engineering,Mid
355,Git,regular,Data Engineering,Mid
355,CI/CD,nice to have,Data Engineering,Mid
356,Power BI,regular,Data Engineering,Senior
356,SQL,regular,Data Engineering,Senior
356,Python,regular,Data Engineering,Senior
357,Databricks,advanced,Data Engineering,Senior
357,SQL,advanced,Data Engineering,Senior
357,Python,advanced,Data Engineering,Senior
357,Airflow,regular,Data Engineering,Senior
357,Apache Kafka,regular,Data Engineering,Senior
357,DBT,regular,Data Engineering,Senior
357,Databases,regular,Data Engineering,Senior
357,Flink,regular,Data Engineering,Senior
357,Apache Hadoop,regular,Data Engineering,Senior
359,SQL,advanced,Data Science,Mid
359,Python,advanced,Data Science,Mid
359,PyTorch,regular,Data Science,Mid
359,TensorFlow,regular,Data Science,Mid
360,Qlik,regular,Unclassified,Mid
360,QlikSense,regular,Unclassified,Mid
360,Qlik Server,regular,Unclassified,Mid
361,Databases,advanced,Database Administration,Senior
362,PostgreSQL,regular,Unclassified,Mid
362,MySQL,regular,Unclassified,Mid
362,Atlassian,regular,Unclassified,Mid
363,ETL,advanced,Data Engineering,Senior
363,SQL,advanced,Data Engineering,Senior
363,Snowflake,advanced,Data Engineering,Senior
363,CI/CD,advanced,Data Engineering,Senior
363,Docker,advanced,Data Engineering,Senior
363,Kubernetes,advanced,Data Engineering,Senior
363,NoSQL,advanced,Data Engineering,Senior
364,PySpark,advanced,Data Architecture,Senior
364,Azure,advanced,Data Architecture,Senior
364,Azure Databricks,advanced,Data Architecture,Senior
364,SQL,advanced,Data Architecture,Senior
364,Azure DevOps,advanced,Data Architecture,Senior
364,Python,advanced,Data Architecture,Senior
365,Python,regular,Data Science,Senior
365,Machine Learning,regular,Data Science,Senior
365,TensorFlow,regular,Data Science,Senior
365,PyTorch,regular,Data Science,Senior
365,Artificial Intelligence,regular,Data Science,Senior
365,LLMs,regular,Data Science,Senior
365,R,nice to have,Data Science,Senior
365,SQL,nice to have,Data Science,Senior
365,Java,nice to have,Data Science,Senior
366,Snowflake,advanced,Data Engineering,Senior
366,Python,regular,Data Engineering,Senior
366,Airflow,regular,Data Engineering,Senior
366,DBT,regular,Data Engineering,Senior
366,Tableau,regular,Data Engineering,Senior
367,Data Vault,advanced,Data Architecture,Senior
367,Kimball,advanced,Data Architecture,Senior
367,Snowflake,advanced,Data Architecture,Senior
367,Data Lake,advanced,Data Architecture,Senior
367,DWH,advanced,Data Architecture,Senior
367,Azure,nice to have,Data Architecture,Senior
367,AWS,nice to have,Data Architecture,Senior
367,Power BI,nice to have,Data Architecture,Senior
368,SQL Server,regular,Database Administration,Mid
368,Databases,regular,Database Administration,Mid
368,MySQL,regular,Database Administration,Mid
368,Oracle,regular,Database Administration,Mid
368,ETL,nice to have,Database Administration,Mid
369,Power BI,advanced,Data Analysis & BI,Mid
369,DAX,advanced,Data Analysis & BI,Mid
369,Power Query,advanced,Data Analysis & BI,Mid
369,SQL,advanced,Data Analysis & BI,Mid
370,Salesforce,advanced,Data Engineering,Senior
370,SaaS,advanced,Data Engineering,Senior
370,Qualtrics platform,advanced,Data Engineering,Senior
370,Salesforce Service Cloud,junior,Data Engineering,Senior
370,"XML, HTML, CSS, SOAP/REST",junior,Data Engineering,Senior
371,Python,master,Data Engineering,Mid
371,Azure,advanced,Data Engineering,Mid
371,Azure,advanced,Data Engineering,Mid
371,Azure,advanced,Data Engineering,Mid
371,Databricks,advanced,Data Engineering,Mid
371,Azure,advanced,Data Engineering,Mid
371,Azure DevOps,advanced,Data Engineering,Mid
371,Microsoft Azure,regular,Data Engineering,Mid
372,DBT,advanced,Data Engineering,Senior
372,Snowflake,advanced,Data Engineering,Senior
372,SQL,advanced,Data Engineering,Senior
372,Python,advanced,Data Engineering,Senior
372,Java,advanced,Data Engineering,Senior
372,C#,advanced,Data Engineering,Senior
372,CI/CD,advanced,Data Engineering,Senior
372,Git,advanced,Data Engineering,Senior
372,Power BI,nice to have,Data Engineering,Senior
373,Scala,regular,Data Engineering,Mid
373,Apache Spark,regular,Data Engineering,Mid
373,SQL Server,regular,Data Engineering,Mid
373,Python,regular,Data Engineering,Mid
373,Apache Hadoop,regular,Data Engineering,Mid
373,Databricks,nice to have,Data Engineering,Mid
374,QlikSense,advanced,Data Analysis & BI,Mid
374,Qlik Server,regular,Data Analysis & BI,Mid
375,Python,regular,Data Science,Senior
375,R,regular,Data Science,Senior
375,SQL,regular,Data Science,Senior
376,Data Warehousing,advanced,Data Engineering,Senior
376,SQL,advanced,Data Engineering,Senior
376,CI/CD,nice to have,Data Engineering,Senior
376,Bash,nice to have,Data Engineering,Senior
376,Java,nice to have,Data Engineering,Senior
376,Python,nice to have,Data Engineering,Senior
377,Data storage,advanced,Data Engineering,Mid
377,Spark,advanced,Data Engineering,Mid
377,Azure,advanced,Data Engineering,Mid
377,Databricks,advanced,Data Engineering,Mid
377,Data Factory,advanced,Data Engineering,Mid
377,Azure DevOps,regular,Data Engineering,Mid
378,Statistics,regular,Data Science,Mid
378,SQL,regular,Data Science,Mid
378,adtech,junior,Data Science,Mid
378,Python,junior,Data Science,Mid
379,Python,junior,Unclassified,Junior
379,RDBMS,junior,Unclassified,Junior
379,DWH,junior,Unclassified,Junior
379,Linux,junior,Unclassified,Junior
379,Docker,junior,Unclassified,Junior
379,Kubernetes,junior,Unclassified,Junior
379,Java,nice to have,Unclassified,Junior
379,Scala,nice to have,Unclassified,Junior
380,Data Scientist,master,Data Science,Senior
380,Python,advanced,Data Science,Senior
380,Azure,advanced,Data Science,Senior
380,PySpark,regular,Data Science,Senior
381,Power BI,regular,Data Analysis & BI,Mid
381,SQL,regular,Data Analysis & BI,Mid
381,ETL,regular,Data Analysis & BI,Mid
381,DAX,regular,Data Analysis & BI,Mid
382,SQL,advanced,Data Analysis & BI,Mid
382,Python,advanced,Data Analysis & BI,Mid
383,Scala,advanced,Data Engineering,Senior
383,Apache Spark,advanced,Data Engineering,Senior
383,SQL Server,advanced,Data Engineering,Senior
383,GitHub,regular,Data Engineering,Senior
384,Oracle,advanced,Database Administration,Senior
384,SQL,advanced,Database Administration,Senior
384,CI/CD,regular,Database Administration,Senior
384,Oracle,regular,Database Administration,Senior
384,AIX,regular,Database Administration,Senior
385,SQL,advanced,Data Engineering,Senior
385,Azure,regular,Data Engineering,Senior
385,ETL,regular,Data Engineering,Senior
385,Azure Data Factory,regular,Data Engineering,Senior
385,T-SQL,nice to have,Data Engineering,Senior
385,CosmosDB,nice to have,Data Engineering,Senior
385,Power BI,nice to have,Data Engineering,Senior
385,CI/CD,nice to have,Data Engineering,Senior
385,GitHub,nice to have,Data Engineering,Senior
386,Databases,regular,Unclassified,Mid
386,SQL,regular,Unclassified,Mid
386,API,junior,Unclassified,Mid
386,Google Analytics,junior,Unclassified,Mid
387,Databases,regular,Unclassified,Mid
387,PostgreSQL,regular,Unclassified,Mid
387,Oracle,regular,Unclassified,Mid
387,DBeaver,regular,Unclassified,Mid
