Job ID,Technology,Experience Level
575,Python,regular
576,Databases,master
577,MS SQL,master
577,Data modeling,master
578,Python,master
578,Microsoft Azure,advanced
578,Azure,advanced
578,Microsoft Azure Cloud,advanced
578,Databricks,advanced
578,Azure Services,advanced
578,Azure DevOps,advanced
578,Big Data,advanced
578,MS Azure,regular
579,Google Kubernetes Engine,regular
579,GitOPS,regular
579,ArgoCD,regular
579,Terraform,regular
579,GCP,regular
579,CI/CD,regular
579,OpenShift,regular
579,Linux,regular
579,redhat,regular
579,Linux (Debian),regular
580,Azure SQL,regular
581,SQL,regular
581,Python,regular
581,Data,regular
581,Databricks,nice to have
581,Airflow,nice to have
582,Polish,C2
582,English,B2
582,Databricks,advanced
582,SQL,advanced
582,Node.js,regular
582,Python,regular
582,React,nice to have
583,English,C1
583,SQL,advanced
583,Python,regular
583,Scala,regular
583,AWS,regular
583,Azure,regular
583,Google Cloud Platform,regular
583,Apache Spark,regular
583,Airflow,regular
583,Kafka,regular
583,CI/CD,regular
584,Amazon AWS,master
584,JavaScript,master
584,GitHub,master
585,Polish,C1
585,PLSQL (Oracle),regular
585,Informatica Power Center,regular
586,English,C1
586,SQL,advanced
586,Power BI,regular
586,Tagetik,regular
587,English,C1
587,AWS,master
587,Azure,master
587,Terraform,master
587,Apache Spark,master
587,CI/CD,master
588,ETL,advanced
588,Java,advanced
588,Python,advanced
588,Spark,regular
588,SQL,regular
589,English,C1
589,Python,regular
589,SQL,regular
589,Apache Spark,regular
589,Apache Hadoop,regular
589,ETL,regular
589,Cloud,regular
589,AWS,nice to have
589,PowerBi,nice to have
589,Tableau,nice to have
590,English,B2
590,Data modeling,advanced
590,ETL,advanced
590,Microsoft Azure,regular
590,Azure Databricks,regular
591,English,B2
591,Databricks,advanced
591,Data Engineering,advanced
591,Python,advanced
591,SQL,advanced
591,DevOps,advanced
591,CI/CD,advanced
591,AWS,advanced
591,Azure,advanced
592,English,C1
592,MS Excel,regular
592,VBA,regular
592,Atlassian,regular
592,ITIL,regular
592,alteryx,nice to have
592,Power BI,nice to have
592,Power Automate,nice to have
592,Power Query,nice to have
592,SQL,nice to have
592,React,nice to have
593,English,B2
593,Power BI,advanced
593,SQL/T-SQL,regular
593,Power Query,regular
593,Data Lake House,regular
593,Confulence,regular
593,Microsoft Azure,regular
594,English,C1
594,AWS,advanced
594,Bash,advanced
594,Python,advanced
594,IaC,advanced
594,CI/CD,advanced
595,English,advanced
595,SQL,advanced
595,Python,advanced
596,Python,master
596,Snowflake,master
597,PySpark,advanced
597,Data Warehousing,advanced
597,Software Development,advanced
597,Spark,advanced
597,Azure,advanced
597,Databricks,advanced
597,SQL,advanced
597,Python,advanced
597,Big Data,advanced
598,Polish,C2
598,ETL,regular
598,ETL tools,regular
598,PySpark,regular
598,Jira,regular
598,SQL,regular
598,Python,regular
598,Enterprise Architect,regular
598,Big Data,regular
599,English,C1
599,Python,advanced
599,SQL,advanced
599,PySpark,regular
600,English,B2
600,Python,advanced
600,Databricks,advanced
600,SQL,advanced
600,Data Pipelines,regular
601,Polish,C2
601,English,C1
601,Machine Learning,advanced
601,Python,advanced
601,Azure,regular
602,English,B2
602,Clickup,junior
602,Buble,junior
602,Bazy Danych,junior
602,No Code,junior
602,Low code,junior
602,AI,nice to have
603,English,C1
603,Data Science,regular
603,Python,regular
603,Algorithms,regular
603,SQL,regular
603,Databricks,nice to have
603,BigQuery,nice to have
603,Power BI,nice to have
603,Tableau,nice to have
603,GitHub,nice to have
603,DevOps,nice to have
604,English,C1
604,Big Data,advanced
604,Data Science,advanced
604,Python,advanced
604,AWS,regular
604,Azure,regular
604,Docker,regular
604,GCP,regular
604,SQL,regular
604,CI/CD,regular
605,English,advanced
605,Python,advanced
605,Data Science,advanced
605,Cloud,regular
605,Big Data,regular
605,AI,nice to have
606,English,B2
606,French,B2
606,MS Excel,regular
606,SaaS,regular
606,Power Query,regular
606,PowerBi,regular
607,English,C1
607,Apache Kafka,advanced
607,Microservices,advanced
607,Data,advanced
607,batch processing,advanced
607,Structured Streaming,advanced
607,Databricks,advanced
607,SQL,advanced
607,Apache Spark,advanced
607,CI/CD,regular
607,Azure,regular
608,English,B2
608,Data Warehousing,advanced
608,Communication,advanced
608,Data modeling,advanced
608,Team Player,advanced
608,SQL,advanced
608,CI/CD,nice to have
608,Bash,nice to have
608,Java,nice to have
608,Python,nice to have
609,English,C1
609,Power BI,regular
609,SQL,regular
610,AWS,advanced
610,SQL,advanced
610,Python,advanced
611,English,B2
611,Data Vault,advanced
611,Snowflake,advanced
611,DBT,advanced
611,AWS,regular
612,Bazy Danych,regular
612,AI,regular
612,Make,regular
612,Clickup,regular
612,Buble,regular
612,Automatyzacja procesów biznesowych,regular
613,English,B2
613,Databricks,advanced
613,Data Lake,advanced
613,Azure Synapse,advanced
613,Tableau,advanced
613,Power BI,advanced
614,English,C1
614,Python,advanced
614,Data,advanced
614,Spark,advanced
614,Delta Lake,regular
614,Kubernetes,regular
614,AWS,regular
615,SQL Server,regular
615,Databases,regular
615,MySQL,regular
615,Oracle,regular
615,ETL,nice to have
616,Polish,C2
616,English,B2
616,ETL,advanced
616,SQL,advanced
616,Snowflake,advanced
616,Cloud,advanced
616,CI/CD,advanced
616,Docker,advanced
616,Kubernetes,advanced
616,NoSQL,advanced
617,Polish,B2
617,English,C1
617,ETL tools,regular
617,PySpark,regular
617,Hadoop,regular
617,SQL,regular
617,Python,regular
617,Big Data,regular
617,NoSQL,regular
617,Flink,junior
618,Polish,C1
618,Power BI,regular
618,SQL,regular
618,DAX,regular
618,M Query,regular
618,Data modeling,regular
618,Tableau,nice to have
618,Azure,nice to have
618,R,nice to have
618,ETL,nice to have
618,API,nice to have
619,English,B2
619,zarządzanie hurtowniami danych,regular
619,SQL,regular
619,T-SQL,regular
619,PostgreSQL,regular
619,ERD,regular
619,Git,regular
619,Microsoft Azure,regular
619,Power BI,regular
619,Oracle,nice to have
619,Python,nice to have
620,AutoML,regular
620,SQL,regular
620,Google BigQuery,regular
620,PySpark,regular
620,BigQuery ML,regular
621,PostgreSQL,advanced
621,ETL tools,advanced
621,MySQL,advanced
621,MongoDB,advanced
621,SQL,advanced
621,Enterprise Architect,advanced
621,DWH,advanced
621,Python,regular
622,Polish,C1
622,English,B2
622,Looker,advanced
622,Google Cloud Platform,advanced
622,LookML,advanced
622,Airflow,regular
622,DBT,regular
622,dataform,regular
622,Azure,regular
622,DAX,regular
622,SQL,regular
622,SSAS,regular
623,English,C1
623,VBA,master
623,SQL,master
623,T-SQL,advanced
623,SQL Server,advanced
623,Databases,advanced
623,Data modeling,advanced
623,Data Integration,advanced
624,English,B2
624,SQL,advanced
624,Python,advanced
624,Data modeling,advanced
624,AWS Data Services,regular
624,AI/ML,regular
625,Power BI,regular
625,SQL,regular
625,Python,regular
625,ETL,regular
625,DAX,regular
626,Python,advanced
626,Kubernetes,regular
626,SQL,regular
626,Data Lake/Lakehouse,regular
626,Airflow,regular
626,PySpark/Pandas,regular
626,ETL,regular
626,MLOps,nice to have
626,DevSecOps,nice to have
627,English,C1
627,Spark,advanced
627,SQL,advanced
627,Python,advanced
627,Scala,advanced
627,Data Warehousing,regular
627,BigQuery,regular
627,Data modeling,regular
628,Power BI,regular
628,Microsoft SQL,regular
628,ETL tools,junior
628,Microsoft Azure Cloud,nice to have
628,Agile,nice to have
629,English,B2
629,AWS,master
629,Snowflake,master
629,SQL,master
629,PySpark,advanced
629,Python,advanced
630,English,B2
630,CI/CD,advanced
630,SQL and NoSQL databases,advanced
630,Python,advanced
630,Data Engineering,advanced
630,DevOps,regular
630,Google Cloud,regular
630,Data Warehouse,regular
630,Tech Lead,regular
631,Spark,advanced
631,Databricks,advanced
631,SQL,regular
632,English,C1
632,Machine Learning,advanced
632,Data modeling,advanced
632,Deep Learning,advanced
633,Python,regular
633,R,regular
633,SQL,regular
633,Databricks,regular
633,Snowflake,regular
633,Machine Learning,regular
634,English,C1
634,Databricks,advanced
634,Microsoft Azure,advanced
634,SQL,advanced
634,Python,advanced
634,Big Data,advanced
634,Azure DevOps,advanced
634,Apache Spark,regular
635,English,C1
635,AWS,advanced
635,GenAI,regular
635,Architecture,regular
635,integration,regular
635,AI,regular
635,Big Data,regular
636,English,B2
636,Spark,advanced
636,Azure Data Factory,advanced
636,Databricks,advanced
636,SQL,advanced
637,Data,advanced
637,Team Leadership,advanced
637,Data Center,regular
637,Troubleshooting,regular
638,English,B2
638,Identity and Access Management (IAM),regular
638,Microsoft Identity Manager (MIM),regular
638,SQL,regular
638,Active Directory,regular
638,.Net (C#),nice to have
639,English,B2
639,Azure,advanced
639,Databricks,advanced
639,Synapse Analytics,advanced
639,SQL,advanced
639,Python,advanced
639,Microsoft Fabric,nice to have
640,Polish,C2
640,English,B2
640,BigQuery,advanced
640,SQL,advanced
640,LLM,regular
640,Power BI,regular
640,dataform,regular
640,DBT,nice to have
640,Python,nice to have
641,English,C1
641,Architecture,advanced
641,Azure Databricks,advanced
641,Leadership,advanced
641,Azure Cloud,advanced
642,Scala,regular
642,Apache Spark,regular
642,Microsoft SQL,regular
642,Python,regular
642,Apache Hadoop,regular
642,Databricks,nice to have
643,English,B2
643,Python,regular
643,Azure,regular
643,Databricks,regular
643,Apache Spark,regular
643,Snowflake,junior
644,SQL Server,regular
644,Databases,regular
644,MySQL,regular
644,Oracle,regular
644,AWS,nice to have
644,Google Cloud Platform,nice to have
644,Azure,nice to have
645,English,B2
645,DBT,advanced
645,Snowflake,advanced
646,Excel,regular
646,Databricks,regular
646,Python,regular
646,Apache Spark,regular
646,Git,junior
646,Azure/AWS,nice to have
647,English,B2
647,PL/SQL,advanced
647,Unix,advanced
647,Oracle,regular
647,SQL,regular
647,Perl,regular
647,Jenkins,regular
647,Ansible,regular
647,Agile,regular
647,GitHub,regular
647,Jira,nice to have
648,Cybersecurity,regular
648,engineering,regular
648,product owner,regular
648,Data protection,regular
648,Risk Management,regular
649,English,B2
649,Oracle DB,advanced
649,SQL,advanced
650,Polish,C1
650,Bash,regular
650,Databricks,regular
650,Python,regular
650,AWS,nice to have
650,IAM,nice to have
650,Azure,nice to have
650,Kinesis,nice to have
650,MKS,nice to have
650,Lambda,nice to have
650,Glue,nice to have
651,VBA,regular
651,Tableau,regular
651,CRM,regular
651,MS Excel,regular
651,Power BI,regular
652,English,B2
652,AWS,advanced
652,Golang,advanced
652,CI/CD,advanced
652,Node.js,advanced
652,Angular,advanced
652,Docker,advanced
652,Kubernetes,advanced
652,Java,advanced
652,Python,advanced
652,Spring Boot,advanced
653,Python,advanced
653,SQL Server,advanced
653,T-SQL,regular
653,ETL,regular
653,Git,regular
653,Snowflake,regular
653,Azure,regular
653,Kafka,nice to have
653,Kubernetes,nice to have
653,DevOps,nice to have
654,English,B2
654,Polish,B2
654,Python,regular
655,Polish,C1
655,English,C1
655,SQL,advanced
655,Python,regular
656,English,C1
656,Azure Databricks,advanced
656,Spark,advanced
656,Delta Lake,regular
656,Delta Live Tables,regular
656,ETL,regular
656,SQL,regular
656,Python,regular
656,Agile,regular
657,Cloud,regular
657,Kotlin,regular
657,Databases,regular
657,Java,regular
657,Scala,regular
657,Big Data,regular
658,English,B2
658,Adobe Analytics,regular
658,Google Analytics,regular
658,Google Cloud Platform,junior
658,SQL,junior
658,Python,junior
659,Polish,B2
659,English,B2
659,SQL,advanced
659,Palantir Foudry,regular
659,Snowflake,regular
659,Python,regular
659,PySpark,regular
660,Data Vault,advanced
660,Kimball,advanced
660,Snowflake,advanced
660,Data Lake,advanced
660,DWH,advanced
660,Microsoft Azure,nice to have
660,AWS,nice to have
660,Microsoft Power BI,nice to have
661,English,B2
661,SQL,regular
661,Python,regular
661,Palantir Foundry,regular
661,Palantir,regular
661,Data modeling,regular
661,AWS,regular
661,Google Cloud Platform,regular
661,Azure,regular
661,CI/CD,nice to have
661,Git,nice to have
662,AI,advanced
662,Bazy Danych,regular
663,English,B2
663,n8n,regular
663,AI,regular
663,Make,regular
663,Clickup,regular
663,Airtable,regular
663,Relacyjne Bazy Danych,regular
663,Automatyzacja procesów biznesowych,regular
663,JavaScript,regular
663,narzędzia automatyzacyjne,nice to have
664,Polish,C1
664,English,B2
664,SQL,regular
664,DAX,regular
664,ETL,regular
664,Power Query,regular
664,Power BI Service,regular
664,Microsoft 365,nice to have
664,Jira,nice to have
664,Confluence,nice to have
664,Power Platform,nice to have
665,English,advanced
665,SQL,advanced
665,Python,advanced
666,English,B2
666,SQL,master
666,PySpark,advanced
666,Python,advanced
667,Polish,C1
667,English,B2
667,Power BI,advanced
667,DAX,advanced
667,SQL,advanced
667,RDBMS,regular
667,Azure SQL,junior
667,Azure Data Lake,junior
668,English,C1
668,Machine Learning,regular
668,LLMs,regular
668,PyTorch,regular
668,Spark,regular
668,Docker,regular
668,TensorFlow,regular
668,Kubernetes,regular
668,Kafka,regular
668,Deep Learning,regular
668,Python,regular
669,English,B2
669,Data analysis,advanced
669,Python,regular
669,R,regular
669,SQL,regular
669,Jupyter Notebook,regular
669,Data modeling,regular
669,PowerBi,regular
669,scikit-learn,junior
669,PyTorch,junior
670,Cloud,advanced
670,Azure,advanced
670,AWS,advanced
670,SQL,advanced
670,Databricks,advanced
670,Fabric,advanced
670,DevOps,regular
